latency,CC_LEFT,CC_RIGHT,CF_LEFT,CF_RIGHT,FC_LEFT,FC_RIGHT,FF_LEFT,FF_RIGHT,HC_LEFT,HC_RIGHT,HF_LEFT,HF_RIGHT,EE_LEFT,EE_RIGHT,EF_LEFT,EF_RIGHT,FE_LEFT,FE_RIGHT,HE_LEFT,HE_RIGHT
134,-2.78894710540771,-2.07571721076965,-0.470975120862325,-0.233540693918864,-0.694991191228231,-0.0564314524332683,-0.934129873911539,-0.709265073140462,-1.24956123034159,-0.926443179448441,-0.824118157227831,-0.799895803133645,-1.16235168774923,-1.47513512770335,-0.285393277804057,-1.16082513332367,0.104795575141907,0.0364579359690347,-1.19828643401463,-0.696635643641154
136,-3.05422719319661,-2.27982886632283,-0.80634792645772,-0.583220839500427,-1.0768871307373,-0.246325254440308,-1.05774982770284,-0.886039654413858,-1.52729217211405,-1.09955946604411,-1.07809485991796,-1.07514695326487,-1.41583855946858,-1.6600892941157,-0.686149517695109,-1.58285772800445,-0.1359943151474,-0.0817919572194413,-1.41518068313598,-0.880653818448382
138,-3.33026679356893,-2.49650112787882,-1.17474977175394,-0.960828979810074,-1.48808407783508,-0.460385322570801,-1.20958757400512,-1.08437744776408,-1.84594416618347,-1.30152821540832,-1.36734622716904,-1.38638130823771,-1.69474172592163,-1.85940472284952,-1.10514338811238,-2.02627364794413,-0.42075518767039,-0.223906834920248,-1.66910175482432,-1.08777260780334
140,-3.6131059328715,-2.7175285021464,-1.57024161020914,-1.36358122030894,-1.92182143529256,-0.698917945226033,-1.38966059684753,-1.30456693967183,-2.1989517211914,-1.52903588612874,-1.68622581164042,-1.7268716096878,-1.99461487929026,-2.0731352965037,-1.53691681226094,-2.48531222343444,-0.743797818819678,-0.388208548227946,-1.95182891686757,-1.307941198349
142,-3.90662781397501,-2.95324246088663,-1.98560885588328,-1.78440292676289,-2.36282459894816,-0.952364047368364,-1.59687948226928,-1.54500142733256,-2.59073185920715,-1.78515843550364,-2.03165833155314,-2.09282275040944,-2.3091386159261,-2.29710165659586,-1.97973847389221,-2.95761545499165,-1.10655013720194,-0.579506556193034,-2.26198331514994,-1.54183499018351
144,-4.20271635055542,-3.19568872451782,-2.41345107555389,-2.21608519554138,-2.81685368220011,-1.23335305849711,-1.83083697160085,-1.80655550956725,-3.01401750246683,-2.07363506158193,-2.39990083376566,-2.47856438159942,-2.63226262728373,-2.52736647923787,-2.42949382464091,-3.43797103563944,-1.49827007452647,-0.794741074244181,-2.59920541445414,-1.78623847166697
146,-4.49605830510457,-3.43809556961059,-2.84799460570017,-2.65758466720581,-3.26659870147705,-1.52856318155924,-2.08536700407664,-2.08433580398559,-3.46304663022359,-2.39073920249939,-2.78899566332499,-2.88431930541992,-2.95709617932637,-2.76120996475219,-2.88355819384257,-3.92250196139017,-1.90997767448425,-1.03098122278849,-2.95818599065144,-2.04091103871663
148,-4.78235658009847,-3.67674509684245,-3.27863351504008,-3.09948992729187,-3.70878394444783,-1.83787989616394,-2.35975249608357,-2.3742835521698,-3.92188636461893,-2.72018718719482,-3.1949344476064,-3.30205217997233,-3.28128552436828,-2.99774344762166,-3.34116061528523,-4.40768806139627,-2.33453369140624,-1.2867693901062,-3.33339707056681,-2.30352369944254
150,-5.05805015563964,-3.90930493672688,-3.70515712102254,-3.53977529207865,-4.13247315088907,-2.15335385004679,-2.64962561925252,-2.67783109347025,-4.39689032236734,-3.07322939236958,-3.61409966150919,-3.73333915074666,-3.59821136792501,-3.23459959030151,-3.79646786053975,-4.89028485616048,-2.76058443387349,-1.55692847569783,-3.72223925590514,-2.57377791404723
152,-5.31797043482462,-4.12702043851216,-4.12369966506958,-3.97980133692423,-4.53589804967244,-2.47220230102538,-2.95212038358052,-2.98764697710673,-4.87210988998413,-3.43871585528055,-4.04185096422831,-4.171067237854,-3.90185046195983,-3.46889543533325,-4.24858434995015,-5.36706272761027,-3.17956256866455,-1.83930929501851,-4.11187163988749,-2.84648052851358
154,-5.56178696950276,-4.33229271570841,-4.52917083104451,-4.41254885991414,-4.90501689910888,-2.78419828414917,-3.26210983594258,-3.2989842891693,-5.33400503794352,-3.80245884259541,-4.47685662905375,-4.61538585027058,-4.1915549437205,-3.69943809509277,-4.69359644254048,-5.83299160003662,-3.58431617418925,-2.13075737158457,-4.50249433517456,-3.12897411982218
